score,tier,action,reason,outreach,breakdown,permit_id,address,project_type,estimated_value,description,contractor_name,issue_date,category,work_type,source,city,email,contact_name,stage,актуальность,needs_email
89,Hot,Call today,"large budget $30.0M, new construction","Hi Howell Construction,

We saw your project at 8085 E Harvard Ave and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$30,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3826014,8085 E Harvard Ave,Public,30000000.0,"Boulder Creek Building Renovation and Addition — Universities/Colleges (9,484 sq-ft), Office/Universities/Colleges (10,000-24,999 sq-ft) [Construction]",Howell Construction,2026-05-08,office,New Construction,ConstructionWire,Denver,cjacobsen@howelldenver.com,Collin Jacobsen,Construction,High,False
89,Hot,Call today,"large budget $14.0M, new construction, multifamily — high volume, residential (low priority)","Hi Griffin Development, LLC,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$14,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3906695,nan,Private,14000000.0,"Red Mountain Ranch Parcel 1 — MultiFamily (54 units), Green Buildings (25,000-49,999 sq-ft), Residential - Single Family, Social [Planning]","Griffin Development, LLC",2026-05-18,multifamily,New Construction,ConstructionWire,Eagle,rc@griffin.build,Rodrigo Cortina,Planning,Low,False
89,Hot,Call today,"large budget $15.0M, new construction","Hi Blue Origin,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3405380,nan,Private,15000000.0,"Blue Origin Office Expansion — Office (36,000 sq-ft) [Planning]",Blue Origin,2026-05-08,office,New Construction,ConstructionWire,Highlands Ranch,,,Planning,Low,True
82,Hot,Call today,"budget $9.6M, new construction, retail/restaurant — facade cladding","Hi Cosmic Real Estate, LLC,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$9,624,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3896294,nan,Private,9624000.0,"Colorado Centre Metro District Business Park — Retail/Office (25,000-49,999 sq-ft) [Planning]","Cosmic Real Estate, LLC",2026-05-04,retail,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
82,Hot,Call today,"budget $3.0M, new construction","Hi Pinkard Construction Company,

We saw your project at 9195 W 6th Ave and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏭"", ""found"": ""Warehouse"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3799158,9195 W 6th Ave,Public,3000000.0,"Buffalo Run Golf Course Maintenance Facility Building — Social (12,702 sq-ft), Mfg./Industrial/Warehouse (3,751 sq-ft) [Planning]",Pinkard Construction Company,2026-05-26,commercial,New Construction,ConstructionWire,Commerce City,mherges@zdesigngroup.net,Mark Herges,Planning,Low,False
82,Hot,Call today,"budget $9.0M, new construction, multifamily — high volume","Hi Alan Klein and Karin Rehnke Klein,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$9,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3388748,nan,Private,9000000.0,8513 St Vrain Road Townhomes — MultiFamily (57 units) [Planning],Alan Klein and Karin Rehnke Klein,2026-05-23,multifamily,New Construction,ConstructionWire,Longmont,bob@vinelife.com,Robert Young,Planning,Low,False
82,Hot,Call today,"budget $3.0M, new construction","Hi Derksen Concrete Fences,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏭"", ""found"": ""Warehouse"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3899507,nan,Private,3000000.0,"Derksen Concrete New Metal Building — Mfg./Industrial/Warehouse (15,000 sq-ft) [Planning]",Derksen Concrete Fences,2026-05-06,commercial,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
82,Hot,Call today,"budget $5.0M, new construction","Hi Layton Construction,

We saw your project at 8480 East Orchard Road and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$5,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3889118,8480 East Orchard Road,Private,5000000.0,"AdventHealth Castle Pines Canyonside MOB — Office (24,500 sq-ft), Medical [Starts in 4-12 months]",Layton Construction,2026-05-08,office,New Construction,ConstructionWire,Castle Pines,conor.ryan@laytonconstruction.com,Conor Ryan,Starts in 4-12 months,Medium,False
82,Hot,Call today,"budget $6.0M, new construction, multifamily — high volume","Hi City and County of Denver (CO),

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$6,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3901679,nan,Private,6000000.0,"Washington Street Mixed Use — MultiFamily (< 50 units), Retail (< 10,000 sq-ft) [Starts in 4-12 months]",City and County of Denver (CO),2026-04-30,multifamily,New Construction,ConstructionWire,Denver,,,Starts in 4-12 months,Medium,True
82,Hot,Call today,"budget $7.0M, new construction, multifamily — high volume","Hi Storhaus Castle Rock LLC,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$7,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3909974,nan,Private,7000000.0,Parkmoor Townhomes — MultiFamily (28 units) [Planning],Storhaus Castle Rock LLC,2026-05-26,multifamily,New Construction,ConstructionWire,Colorado Springs,tony@ffbrands.com,Robert Lang,Planning,Low,False
82,Hot,Call today,"budget $6.0M, new construction, multifamily — high volume","Hi Simco Ventures LLC,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$6,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 82, ""final_score"": 82, ""clamped"": false}",3259058,nan,Private,6000000.0,Dos Rios Village 37764 US Highway 50 - Townhomes — MultiFamily (24 units) [Planning],Simco Ventures LLC,2026-05-06,multifamily,New Construction,ConstructionWire,Gunnison,,,Planning,Low,True
81,Hot,Call today,"budget $3.0M, hotel — high stone demand","Hi andCo Hospitality,

We noticed your project at nan and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏨"", ""found"": ""Hotel"", ""points"": 20, ""matched"": true}], ""raw_score"": 81, ""final_score"": 81, ""clamped"": false}",3781436,nan,Private,3000000.0,Legacy Vacation Resorts Steamboat Springs Hilltop Renovations — Hotels (58 rooms) [Planning],andCo Hospitality,2026-05-08,hotel,Renovation,ConstructionWire,Steamboat Springs,,,Planning,Low,True
81,Hot,Call today,"budget $3.0M, hotel — high stone demand","Hi Colarelli Construction,

We noticed your project at 111 S Tejon St and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏨"", ""found"": ""Hotel"", ""points"": 20, ""matched"": true}], ""raw_score"": 81, ""final_score"": 81, ""clamped"": false}",3905712,111 S Tejon St,Private,3000000.0,Element Colorado Springs Downtown Renovations — Hotels (125 rooms) [Starts in 1-3 months],Colarelli Construction,2026-05-12,hotel,Renovation,ConstructionWire,Colorado Springs,,,Starts in 1-3 months,Very High,True
81,Hot,Call today,"budget $3.0M, hotel — high stone demand","Hi Colarelli Construction,

We noticed your project at 111 S Tejon St and wanted to reach out. Zement Stone specializes in architectural stone veneer for hospitality projects — with 2,000+ PSI compressive strength and true 100 sq.ft coverage (no mortar-joint padding like most manufacturers). We can also match any custom color to your brand standards.

Would you be open to a free sample kit? Happy to connect at your convenience.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$3,000,000"", ""points"": 18, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏨"", ""found"": ""Hotel"", ""points"": 20, ""matched"": true}], ""raw_score"": 81, ""final_score"": 81, ""clamped"": false}",3905710,111 S Tejon St,Private,3000000.0,SpringHill Suites Colorado Springs Downtown Renovations — Hotels (136 rooms) [Starts in 1-3 months],Colarelli Construction,2026-05-12,hotel,Renovation,ConstructionWire,Colorado Springs,,,Starts in 1-3 months,Very High,True
77,Hot,Call today,"large budget $15.0M, new construction","Hi RidgeGate,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3419451,nan,Private,15000000.0,"Star Harbor — Research/Technology (25,000-49,999 sq-ft) [Planning]",RidgeGate,2026-05-26,office,New Construction,ConstructionWire,Lone Tree,,,Planning,Low,True
77,Hot,Call today,"large budget $200.0M, new construction","Hi City and County of Denver (CO),

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private, Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$200,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3794271,nan,"Private, Public",200000000.0,"Denver Women's Soccer Stadium — Conventions/Arenas (100,000-249,999 sq-ft) [Starts in 1-3 months]",City and County of Denver (CO),2026-05-28,commercial,New Construction,ConstructionWire,Denver,robert.cohen@imacorp.com,Robert Cohen,Starts in 1-3 months,Very High,False
77,Hot,Call today,"large budget $18.0M, new construction","Hi Buildings By Design LLC,

We saw your project at 515 Industrial Park Rd and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$18,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3802471,515 Industrial Park Rd,Public,18000000.0,"Upper Pine River Fire Station 1 — Public Safety (25,000-49,999 sq-ft), Medical [Groundbreaking]",Buildings By Design LLC,2026-05-21,commercial,New Construction,ConstructionWire,Bayfield,merle@buildingsbydesign.com,Merle Grauer,Groundbreaking,Very High,False
77,Hot,Call today,"large budget $15.0M, new construction","Hi Archdiocese of Denver,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3905101,nan,Private,15000000.0,"St. Clare of Assisi in Edwards — Religious Facilities (25,000-49,999 sq-ft) [Starts in 4-12 months]",Archdiocese of Denver,2026-05-13,commercial,New Construction,ConstructionWire,Edwards,,,Starts in 4-12 months,Medium,True
77,Hot,Call today,"large budget $15.0M, new construction","Hi City and County of Denver (CO),

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3901661,nan,Public,15000000.0,"City of Denver District 6 Police Station — Public Safety (45,000 sq-ft), Parking Structures [Starts in 4-12 months]",City and County of Denver (CO),2026-05-01,commercial,New Construction,ConstructionWire,Denver,hspiegel@rothsheppard.com,Henry Spiegel,Starts in 4-12 months,Medium,False
77,Hot,Call today,"large budget $15.0M, new construction","Hi Denver Public Schools,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3901317,nan,Public,15000000.0,"Gateway E-5 Elementary School — Athletic Facilities (10,000-24,999 sq-ft), Schools (K-12) (50,000-99,999 sq-ft) [Starts in 4-12 months]",Denver Public Schools,2026-05-24,commercial,New Construction,ConstructionWire,Denver,,,Starts in 4-12 months,Medium,True
77,Hot,Call today,"large budget $11.0M, new construction","Hi Pinkard Construction Company,

We saw your project at 9195 W 6th Ave and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$11,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 77, ""final_score"": 77, ""clamped"": false}",3902690,9195 W 6th Ave,Public,11000000.0,"Buchanan Aquatics Expansion — Athletic Facilities (25,000-49,999 sq-ft) [Groundbreaking]",Pinkard Construction Company,2026-05-05,commercial,New Construction,ConstructionWire,Evergreen,,,Groundbreaking,Very High,True
